holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,weekend,hour_sin,hour_cos,is_clear,has_rain,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,temp_scaled,traffic_volume_scaled,congestion_category
,273.09,0.0,0.0,40,Clouds,scattered clouds,2017-03-08 16:00:00,7107,16,2,0,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6428105093416374,1.9363211057868839,High
,273.09,0.0,0.0,20,Clouds,few clouds,2017-03-08 17:00:00,6837,17,2,0,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6428105093416374,1.8004347506741845,High
,272.29,0.0,0.0,5,Clear,sky is clear,2017-03-08 18:00:00,4829,18,2,0,-1.0,-1.8369701987210297e-16,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.7057514800416652,0.7898428948730729,Medium
,271.15,0.0,0.0,5,Clear,sky is clear,2017-03-08 19:00:00,3529,19,2,0,-0.9659258262890684,0.2588190451025203,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.7954423632892133,0.1355752591452617,Medium
,271.07,0.0,0.0,20,Clouds,few clouds,2017-03-08 20:00:00,3053,20,2,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8017364603592151,-0.10398735209045998,Medium
,270.99,0.0,0.0,75,Clouds,broken clouds,2017-03-08 21:00:00,2544,21,2,0,-0.7071067811865477,0.7071067811865474,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.808030557429217,-0.36015829561773377,Medium
,270.88,0.0,0.0,40,Clouds,scattered clouds,2017-03-08 22:00:00,1849,22,2,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8166849409004724,-0.7099398393337559,Medium
,270.95,0.0,0.0,75,Clouds,broken clouds,2017-03-08 23:00:00,1455,23,2,0,-0.25881904510252157,0.9659258262890681,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8111776059642202,-0.9082332612389541,Medium
,271.0,0.0,0.0,90,Clouds,overcast clouds,2017-03-09 00:00:00,569,0,3,0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8072437952954673,-1.3541418191272931,Low
,270.66,0.0,0.0,90,Clouds,overcast clouds,2017-03-09 01:00:00,364,1,3,0,0.25881904510252074,0.9659258262890683,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8339937078429787,-1.4573147924536018,Low
,270.34,0.0,0.0,40,Clouds,scattered clouds,2017-03-09 02:00:00,271,2,3,0,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8591700961229951,-1.504120092547976,Low
,270.0,0.0,0.0,1,Clear,sky is clear,2017-03-09 03:00:00,322,3,3,0,0.7071067811865475,0.7071067811865476,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.8859200086705065,-1.4784526699155773,Low
,269.35,0.0,0.0,1,Clear,sky is clear,2017-03-09 04:00:00,830,4,3,0,0.8660254037844386,0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.9370595473642802,-1.2227850091850172,Low
,269.19,0.0,0.0,1,Clear,sky is clear,2017-03-09 05:00:00,3166,5,3,0,0.9659258262890683,0.25881904510252074,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.9496477415042884,-0.04711639606181176,Medium
,268.46,0.0,0.0,90,Clouds,overcast clouds,2017-03-09 06:00:00,6236,6,3,0,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.0070813772680685,1.4979617898492503,High
,268.0,0.0,0.0,90,Clouds,overcast clouds,2017-03-09 07:00:00,6928,7,3,0,0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.043272435420585,1.8462334851751312,High
,268.14,0.0,0.0,90,Clouds,overcast clouds,2017-03-09 08:00:00,6327,8,3,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.0322577655480805,1.543760524350197,High
,268.71,0.0,0.0,90,Clouds,overcast clouds,2017-03-09 09:00:00,5226,9,3,0,0.7071067811865476,-0.7071067811865475,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9874123239243087,0.9896461651684122,High
,269.15,0.0,0.0,1,Clear,sky is clear,2017-03-09 10:00:00,4594,10,3,0,0.49999999999999994,-0.8660254037844387,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.9527947900392916,0.6715714376453532,Medium
,270.08,0.0,0.0,1,Clear,sky is clear,2017-03-09 11:00:00,5068,11,3,0,0.258819045102521,-0.9659258262890682,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.8796259116005046,0.9101274832876475,High
,271.02,0.0,0.0,40,Clouds,scattered clouds,2017-03-09 12:00:00,5254,12,3,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.805670271027968,1.0037380834763958,High
,270.82,0.0,0.0,1,Clear,sky is clear,2017-03-09 13:00:00,5278,13,3,0,-0.2588190451025208,-0.9659258262890683,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.8214055137029749,1.0158168705975248,High
,271.01,0.0,0.0,90,Clouds,overcast clouds,2017-03-09 14:00:00,5599,14,3,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8064570331617177,1.1773706483426227,High
,270.78,0.0,0.0,90,Clouds,overcast clouds,2017-03-09 15:00:00,5929,15,3,0,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8245525622379781,1.343453971258144,High
,270.75,0.0,0.0,90,Clouds,overcast clouds,2017-03-09 16:00:00,7280,16,3,0,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8269128486392271,2.023389029618354,High
,270.62,0.0,0.0,90,Clouds,overcast clouds,2017-03-09 17:00:00,6453,17,3,0,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8371407563779819,1.6071741567361233,High
,270.23,0.0,0.0,40,Clouds,scattered clouds,2017-03-09 18:00:00,4672,18,3,0,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.867824479594246,0.7108274957890219,Medium
,269.16,0.0,0.0,40,Clouds,scattered clouds,2017-03-09 19:00:00,3494,19,3,0,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9520080279055374,0.11796036126028216,Medium
,268.22,0.0,0.0,1,Clear,sky is clear,2017-03-09 20:00:00,3628,20,3,0,-0.8660254037844386,0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.0259636684780742,0.18540025601991808,Medium
,267.56,0.0,0.0,5,Clear,sky is clear,2017-03-09 21:00:00,3124,21,3,0,-0.7071067811865477,0.7071067811865474,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.0778899693056019,-0.0682542735237872,Medium
,266.82,0.0,0.0,1,Clear,sky is clear,2017-03-09 22:00:00,2820,22,3,0,-0.5000000000000004,0.8660254037844384,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.1361103672031316,-0.2212522437247523,Medium
,266.03,0.0,0.0,1,Clear,sky is clear,2017-03-09 23:00:00,2218,23,3,0,-0.25881904510252157,0.9659258262890681,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.1982645757694141,-0.5242284873464003,Medium
,264.22,0.0,0.0,1,Clear,sky is clear,2017-03-10 00:00:00,717,0,4,0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.3406685219782308,-1.2796559652136654,Low
,263.53,0.0,0.0,1,Clear,sky is clear,2017-03-10 01:00:00,422,1,4,0,0.25881904510252074,0.9659258262890683,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.394955109207012,-1.4281243902442073,Low
,262.22,0.0,0.0,1,Clear,sky is clear,2017-03-10 02:00:00,356,2,4,0,0.49999999999999994,0.8660254037844387,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.4980209487283092,-1.4613410548273116,Low
,260.22,0.0,0.0,1,Clear,sky is clear,2017-03-10 03:00:00,345,3,4,0,0.7071067811865475,0.7071067811865476,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.6553733754783875,-1.466877165591162,Low
,260.02,0.0,0.0,1,Clear,sky is clear,2017-03-10 04:00:00,832,4,4,0,0.8660254037844386,0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.671108618153399,-1.22177844359159,Low
,258.76,0.0,0.0,1,Clear,sky is clear,2017-03-10 05:00:00,2505,5,4,0,0.9659258262890683,0.25881904510252074,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.7702406470059475,-0.37978632468956813,Medium
,257.88,0.0,0.0,1,Clear,sky is clear,2017-03-10 06:00:00,5503,6,4,0,1.0,6.123233995736766e-17,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.8394757147759817,1.1290554998581075,High
,257.51,0.0,0.0,1,Clear,sky is clear,2017-03-10 07:00:00,6536,7,4,0,0.9659258262890683,-0.25881904510252063,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.8685859137247465,1.6489466288633605,High
,258.22,0.0,0.0,1,Clear,sky is clear,2017-03-10 08:00:00,5831,8,4,0,0.8660254037844387,-0.4999999999999998,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.8127258022284658,1.2941322571802014,High
,259.35,0.0,0.0,1,Clear,sky is clear,2017-03-10 09:00:00,5267,9,4,0,0.7071067811865476,-0.7071067811865475,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.723821681114672,1.010280759833674,High
,260.08,0.0,0.0,1,Clear,sky is clear,2017-03-10 10:00:00,4785,10,4,0,0.49999999999999994,-0.8660254037844387,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.6663880453508964,0.7676984518176702,Medium
,260.68,0.0,0.0,1,Clear,sky is clear,2017-03-10 11:00:00,5292,11,4,0,0.258819045102521,-0.9659258262890682,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.619182317325871,1.0228628297515165,High
,262.65,0.0,0.0,1,Clear,sky is clear,2017-03-10 12:00:00,5614,12,4,0,1.2246467991473532e-16,-1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.4641901769770462,1.1849198902933282,High
,263.59,0.0,0.0,1,Clear,sky is clear,2017-03-10 13:00:00,5763,13,4,0,-0.2588190451025208,-0.9659258262890683,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.3902345364045097,1.2599090270036697,High
,264.55,0.0,0.0,1,Clear,sky is clear,2017-03-10 14:00:00,5881,14,4,0,-0.4999999999999997,-0.8660254037844388,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.3147053715644692,1.3192963970158864,High
,264.65,0.0,0.0,1,Clear,sky is clear,2017-03-10 15:00:00,6103,15,4,0,-0.7071067811865471,-0.7071067811865479,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.306837750226968,1.431025177886328,High
,265.02,0.0,0.0,1,Clear,sky is clear,2017-03-10 16:00:00,6986,16,4,0,-0.8660254037844384,-0.5000000000000004,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.2777275512782031,1.875423887384526,High
,264.72,0.0,0.0,1,Clear,sky is clear,2017-03-10 17:00:00,6514,17,4,0,-0.9659258262890683,-0.25881904510252063,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.3013304152907113,1.637874407335659,High
,264.22,0.0,0.0,75,Clouds,broken clouds,2017-03-10 18:00:00,5445,18,4,0,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.3406685219782308,1.0998650976487128,High
,263.9,0.0,0.0,40,Clouds,scattered clouds,2017-03-10 19:00:00,3799,19,4,0,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.3658449102582473,0.27146161425796095,Medium
,263.28,0.0,0.0,5,Clear,sky is clear,2017-03-10 20:00:00,3195,20,4,0,-0.8660254037844386,0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.4146241625507718,-0.03252119495711443,Medium
,263.22,0.0,0.0,1,Clear,sky is clear,2017-03-10 21:00:00,2929,21,4,0,-0.7071067811865477,0.7071067811865474,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.41934473535327,-0.1663944188829589,Medium
,262.75,0.0,0.0,1,Clear,sky is clear,2017-03-10 22:00:00,2680,22,4,0,-0.5000000000000004,0.8660254037844384,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.4563225556395405,-0.2917118352646704,Medium
,262.35,0.0,0.0,1,Clear,sky is clear,2017-03-10 23:00:00,3025,23,4,0,-0.25881904510252157,0.9659258262890681,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.4877930409895543,-0.1180792703984436,Medium
,261.35,0.0,0.0,1,Clear,sky is clear,2017-03-11 00:00:00,1459,0,5,1,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.5664692543645937,-0.9062201300520993,Medium
,261.22,0.0,0.0,1,Clear,sky is clear,2017-03-11 01:00:00,1107,1,5,1,0.25881904510252074,0.9659258262890683,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.5766971621033483,-1.083375674495322,Low
,261.28,0.0,0.0,1,Clear,sky is clear,2017-03-11 02:00:00,571,2,5,1,0.49999999999999994,0.8660254037844387,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.5719765893008504,-1.3531352535338659,Low
,260.55,0.0,0.0,1,Clear,sky is clear,2017-03-11 03:00:00,436,3,5,1,0.7071067811865475,0.7071067811865476,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.6294102250646259,-1.4210784310902154,Low
,260.49,0.0,0.0,1,Clear,sky is clear,2017-03-11 04:00:00,430,4,5,1,0.8660254037844386,0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.6341307978671284,-1.4240981278704976,Low
,260.01,0.0,0.0,1,Clear,sky is clear,2017-03-11 05:00:00,612,5,5,1,0.9659258262890683,0.25881904510252074,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.6718953802871486,-1.3325006588686041,Low
,260.01,0.0,0.0,75,Clouds,broken clouds,2017-03-11 06:00:00,1143,6,5,1,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.6718953802871486,-1.0652574938136288,Low
,259.82,0.0,0.0,90,Clouds,overcast clouds,2017-03-11 07:00:00,1547,7,5,1,0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.686843860828406,-0.8619312439412936,Medium
,260.08,0.0,0.0,90,Clouds,overcast clouds,2017-03-11 08:00:00,3346,8,5,1,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.6663880453508964,0.04347450734665441,Medium
,260.88,0.0,0.0,40,Clouds,scattered clouds,2017-03-11 09:00:00,4256,9,5,1,0.7071067811865476,-0.7071067811865475,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.6034470746508642,0.5014618523561223,Medium
,262.01,0.0,0.0,75,Clouds,broken clouds,2017-03-11 10:00:00,4763,10,5,1,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.5145429535370702,0.7566262302899687,Medium
,263.35,0.0,0.0,90,Clouds,overcast clouds,2017-03-11 11:00:00,5192,11,5,1,0.258819045102521,-0.9659258262890682,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.4091168276145152,0.9725345500801464,High
,264.53,0.0,0.0,75,Clouds,broken clouds,2017-03-11 12:00:00,5096,12,5,1,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.3162788958319729,0.9242194015956311,High
,265.55,0.0,0.0,40,Clouds,scattered clouds,2017-03-11 13:00:00,4960,13,5,1,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.23602915818943,0.8557729412425678,High
,266.35,0.0,0.0,75,Clouds,broken clouds,2017-03-11 14:00:00,5225,14,5,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.1730881874893977,0.9891428823716986,High
,267.03,0.0,0.0,90,Clouds,overcast clouds,2017-03-11 15:00:00,5611,15,5,1,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.119588362394375,1.1834100419031872,High
,266.88,0.0,0.0,40,Clouds,scattered clouds,2017-03-11 16:00:00,5436,16,5,1,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.131389794400629,1.0953355524782895,High
,267.09,0.0,0.0,40,Clouds,scattered clouds,2017-03-11 17:00:00,5031,17,5,1,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.1148677895918726,0.8915060198092406,High
,266.21,0.0,0.0,90,Clouds,overcast clouds,2017-03-11 18:00:00,4843,18,5,1,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.1841028573619066,0.7968888540270648,Medium
,265.68,0.0,0.0,90,Clouds,overcast clouds,2017-03-11 19:00:00,4043,19,5,1,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.2258012504506752,0.394262616656104,Medium
,265.48,0.0,0.0,90,Clouds,overcast clouds,2017-03-11 20:00:00,3443,20,5,1,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.2415364931256823,0.0922929386278834,Medium
,263.9,0.0,0.0,1,Clear,sky is clear,2017-03-11 21:00:00,4083,21,5,1,-0.7071067811865477,0.7071067811865474,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.3658449102582473,0.414393928524652,Medium
,263.78,0.0,0.0,1,Clear,sky is clear,2017-03-11 22:00:00,3774,22,5,1,-0.5000000000000004,0.8660254037844384,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.3752860558632523,0.25887954434011845,Medium
,263.03,0.0,0.0,1,Clear,sky is clear,2017-03-11 23:00:00,2645,23,5,1,-0.25881904510252157,0.9659258262890681,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.4342932158945318,-0.30932673314965,Medium
,262.34,0.0,0.0,1,Clear,sky is clear,2017-03-12 00:00:00,1825,0,6,1,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.4885798031233086,-0.7220186264548848,Medium
,262.09,0.0,0.0,1,Clear,sky is clear,2017-03-12 01:00:00,1107,1,6,1,0.25881904510252074,0.9659258262890683,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.5082488564670684,-1.083375674495322,Low
,261.27,0.0,0.0,1,Clear,sky is clear,2017-03-12 03:00:00,436,3,6,1,0.7071067811865475,0.7071067811865476,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.5727633514346,-1.4210784310902154,Low
,261.28,0.0,0.0,1,Clear,sky is clear,2017-03-12 04:00:00,430,4,6,1,0.8660254037844386,0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.5719765893008504,-1.4240981278704976,Low
,261.4,0.0,0.0,1,Clear,sky is clear,2017-03-12 05:00:00,487,5,6,1,0.9659258262890683,0.25881904510252074,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.5625354436958452,-1.3954110084578166,Low
,261.77,0.0,0.0,40,Clouds,scattered clouds,2017-03-12 06:00:00,777,6,6,1,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.5334252447470804,-1.2494589974108434,Low
,261.71,0.0,0.0,1,Clear,sky is clear,2017-03-12 07:00:00,998,7,6,1,0.9659258262890683,-0.25881904510252063,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.538145817549583,-1.1382334993371155,Low
,262.15,0.0,0.0,40,Clouds,scattered clouds,2017-03-12 08:00:00,1758,8,6,1,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.5035282836645658,-0.7557385738347028,Medium
,263.65,0.0,0.0,1,Clear,sky is clear,2017-03-12 09:00:00,2613,9,6,1,0.7071067811865476,-0.7071067811865475,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.385513963602007,-0.3254317826444884,Medium
,265.0,0.0,0.0,40,Clouds,scattered clouds,2017-03-12 10:00:00,3406,10,6,1,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.2793010755457024,0.07367147514947647,Medium
,266.08,0.0,0.0,90,Clouds,overcast clouds,2017-03-12 11:00:00,3935,11,6,1,0.258819045102521,-0.9659258262890682,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.1943307651006614,0.3399080746110243,Medium
,267.08,0.0,0.0,90,Clouds,overcast clouds,2017-03-12 12:00:00,4465,12,6,1,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.1156545517256222,0.6066479568692859,Medium
,267.15,0.0,0.0,90,Snow,light snow,2017-03-12 13:00:00,4610,13,6,1,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.11014721678937,0.6796239623927725,Medium
,267.22,0.0,0.0,90,Snow,light snow,2017-03-12 14:00:00,5027,14,6,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1046398818531133,0.8894928886223857,High
,266.65,0.0,0.0,90,Snow,snow,2017-03-12 15:00:00,4431,15,6,1,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1494853234768896,0.58953634178102,Medium
,266.65,0.0,0.0,90,Haze,haze,2017-03-12 15:00:00,4431,15,6,1,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.1494853234768896,0.58953634178102,Medium
,266.4,0.0,0.0,90,Snow,heavy snow,2017-03-12 16:00:00,3302,16,6,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1691543768206494,0.02133006429125157,Medium
,266.4,0.0,0.0,90,Fog,fog,2017-03-12 16:00:00,3302,16,6,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1691543768206494,0.02133006429125157,Medium
,266.28,0.0,0.0,90,Snow,heavy snow,2017-03-12 17:00:00,2706,17,6,1,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1785955224256544,-0.2786264825501142,Medium
,266.28,0.0,0.0,90,Fog,fog,2017-03-12 17:00:00,2706,17,6,1,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1785955224256544,-0.2786264825501142,Medium
,266.09,0.0,0.0,90,Snow,snow,2017-03-12 18:00:00,2823,18,6,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1935440029669118,-0.2197423953346112,Medium
,266.09,0.0,0.0,90,Mist,mist,2017-03-12 18:00:00,2823,18,6,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.1935440029669118,-0.2197423953346112,Medium
,265.75,0.0,0.0,90,Snow,snow,2017-03-12 19:00:00,2335,19,6,1,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.220293915514423,-0.4653444001308973,Medium
,265.75,0.0,0.0,90,Mist,mist,2017-03-12 19:00:00,2335,19,6,1,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.220293915514423,-0.4653444001308973,Medium
,265.75,0.0,0.0,90,Snow,light snow,2017-03-12 20:00:00,1817,20,6,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.220293915514423,-0.7260448888285944,Medium
,265.75,0.0,0.0,90,Mist,mist,2017-03-12 20:00:00,1817,20,6,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.220293915514423,-0.7260448888285944,Medium
,265.68,0.0,0.0,90,Snow,light snow,2017-03-12 21:00:00,1738,21,6,1,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2258012504506752,-0.7658042297689768,Medium
,265.68,0.0,0.0,90,Mist,mist,2017-03-12 21:00:00,1738,21,6,1,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.2258012504506752,-0.7658042297689768,Medium
,265.62,0.0,0.0,90,Snow,light snow,2017-03-12 22:00:00,1935,22,6,1,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2305218232531778,-0.6666575188163777,Medium
,265.62,0.0,0.0,90,Mist,mist,2017-03-12 22:00:00,1935,22,6,1,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.2305218232531778,-0.6666575188163777,Medium
,265.28,0.0,0.0,90,Snow,light snow,2017-03-12 23:00:00,2334,23,6,1,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2572717358006935,-0.465847682927611,Medium
,265.28,0.0,0.0,90,Mist,mist,2017-03-12 23:00:00,2334,23,6,1,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.2572717358006935,-0.465847682927611,Medium
,265.4,0.0,0.0,90,Snow,light snow,2017-03-13 00:00:00,658,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2478305901956885,-1.309349650219774,Low
,265.4,0.0,0.0,90,Mist,mist,2017-03-13 00:00:00,658,0,0,0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.2478305901956885,-1.309349650219774,Low
,265.34,0.0,0.0,90,Snow,light snow,2017-03-13 01:00:00,385,1,0,0,0.25881904510252074,0.9659258262890683,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2525511629981911,-1.446745853722614,Low
,265.42,0.0,0.0,90,Snow,light snow,2017-03-13 02:00:00,282,2,0,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2462570659281846,-1.4985839817841253,Low
,265.42,0.0,0.0,90,Mist,mist,2017-03-13 02:00:00,282,2,0,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.2462570659281846,-1.4985839817841253,Low
,265.22,0.0,0.0,90,Snow,light snow,2017-03-13 03:00:00,349,3,0,0,0.7071067811865475,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2619923086031917,-1.4648640344043073,Low
,265.22,0.0,0.0,90,Mist,mist,2017-03-13 03:00:00,349,3,0,0,0.7071067811865475,0.7071067811865476,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.2619923086031917,-1.4648640344043073,Low
,264.65,0.0,0.0,90,Snow,light snow,2017-03-13 04:00:00,800,4,0,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.306837750226968,-1.2378834930864282,Low
,264.65,0.0,0.0,90,Mist,mist,2017-03-13 04:00:00,800,4,0,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.306837750226968,-1.2378834930864282,Low
